employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id
EMP-10205,Nancy Rodriguez,Female,45,Operations,Administrative Assistant,2011-01-05,14.0,0.59,49775.39,3344.91,92,False,EMP-13608
EMP-10206,Kenneth Young,Male,43,Marketing,Content Manager,2010-08-16,14.4,0.49,58262.36,3449.13,75,False,EMP-14173
EMP-10207,Elizabeth Ramirez,Female,45,HR,HR Coordinator,2013-08-29,11.3,0.25,49949.34,1997.97,62,False,EMP-14310
EMP-10208,Timothy Thompson,Male,32,Sales,Sales Executive,2013-03-30,11.8,0.57,66236.6,4345.12,66,False,EMP-13217
EMP-10209,Laura Rodriguez,Female,56,Operations,Administrative Assistant,2014-06-05,10.6,0.66,42239.66,3075.05,92,False,EMP-13131
EMP-10210,Robert Davis,Male,25,IT,QA Engineer,2012-04-27,12.7,0.45,86426.58,4839.89,73,False,EMP-10358
EMP-10211,Paul Nguyen,Male,39,IT,Senior Software Engineer,2014-04-14,10.7,0.52,89984.23,9178.39,81,False,EMP-11535
EMP-10212,Sandra Brown,Female,43,Sales,Senior Account Executive,2012-12-18,12.0,0.58,94656.51,10222.9,95,False,EMP-10009
EMP-10213,Amanda Flores,Female,48,Sales,Regional Sales Manager,2019-01-11,6.0,0.45,98128.66,16436.55,44,False,EMP-14199
EMP-10214,Barbara Wilson,Female,50,Operations,Senior Process Manager,2016-06-22,8.5,0.69,76403.77,9092.05,92,False,EMP-10126
EMP-10215,Ryan Jones,Male,47,Sales,Senior Account Executive,2014-01-05,11.0,0.52,77161.33,7870.46,89,False,EMP-10860
EMP-10216,Brian Perez,Male,50,Marketing,Senior Marketing Specialist,2018-11-19,6.1,0.53,87055.66,8966.73,76,False,EMP-14701
EMP-10217,Betty Walker,Female,38,Marketing,Marketing Coordinator,2010-05-17,14.6,0.24,41894.97,1642.28,77,False,EMP-13902
EMP-10218,Donna Torres,Female,41,Marketing,Content Writer,2018-06-14,6.5,0.64,51834.54,3690.62,95,False,EMP-13977
EMP-10219,Steven Lopez,Male,35,Operations,Operations Associate,2018-06-25,6.5,0.57,49420.31,3241.97,65,False,EMP-13931
EMP-10220,Matthew Robinson,Male,53,Sales,Sales Executive,2015-11-23,9.1,0.49,65941.58,3903.74,73,False,EMP-10307
EMP-10221,Edward Smith,Male,31,Operations,Logistics Coordinator,2014-01-12,11.0,0.3,57551.82,2532.28,84,False,EMP-10125
EMP-10222,Jacob Nguyen,Male,45,Sales,Sales Associate,2013-10-23,11.2,0.64,44727.77,3184.62,69,False,EMP-11170
EMP-10223,Joshua Anderson,Male,38,IT,QA Engineer,2012-03-28,12.8,0.41,61134.6,3227.91,93,False,EMP-14456
EMP-10224,Paul Moore,Male,46,Finance,Chief Financial Officer,2016-03-27,8.8,0.84,372775.13,134199.05,114,True,
EMP-10225,Sarah Ramirez,Female,41,Marketing,Senior Content Manager,2014-06-03,10.6,0.71,90032.01,10893.87,99,False,EMP-12439
EMP-10226,William Jackson,Male,33,HR,HR Specialist,2013-08-28,11.3,0.61,64002.26,4403.36,57,False,EMP-10629
EMP-10227,Sandra Walker,Female,34,Marketing,Marketing Specialist,2011-05-21,13.6,0.61,75550.48,5197.87,87,False,EMP-14879
EMP-10228,Mary Perez,Female,40,Marketing,Marketing Manager,2013-06-08,11.6,0.86,132802.42,30411.75,113,False,EMP-13280
EMP-10229,Steven Brown,Male,43,Sales,Junior Sales Executive,2018-10-23,6.2,0.32,46330.46,2112.67,86,False,EMP-12071
EMP-10230,Jason Rodriguez,Male,54,HR,Recruitment Coordinator,2017-04-05,7.7,0.35,37154.64,1783.42,69,False,EMP-10983
EMP-10231,Stephanie Jones,Female,29,Sales,Sales Executive,2017-02-22,7.9,0.67,79969.97,5885.79,57,False,EMP-12646
EMP-10232,Linda Miller,Female,42,Operations,Logistics Coordinator,2012-08-05,12.4,0.84,64618.11,5634.7,121,False,EMP-11434
EMP-10233,Carol Robinson,Female,42,Finance,Financial Analyst,2014-01-31,10.9,0.49,53571.87,3171.45,93,False,EMP-11894
EMP-10234,Edward Miller,Male,48,Sales,Account Executive,2010-06-25,14.5,0.58,86354.01,5733.91,78,False,EMP-13217
EMP-10235,William Anderson,Male,39,Operations,Supply Chain Manager,2015-05-17,9.6,0.84,106480.67,24064.63,93,False,EMP-11880
EMP-10236,George King,Male,57,Operations,Logistics Coordinator,2014-01-11,11.0,0.75,59315.96,4745.28,97,False,EMP-13120
EMP-10237,Kenneth Allen,Male,35,IT,QA Engineer,2015-05-25,9.6,0.49,70194.7,4155.53,57,True,EMP-10067
EMP-10238,Ashley Flores,Other,31,Sales,Sales Director,2015-08-23,9.4,0.55,166451.54,30377.41,88,False,EMP-13208
EMP-10239,Charles Anderson,Male,32,Sales,Business Development Executive,2011-01-21,13.9,0.57,78489.45,5148.91,91,False,EMP-14066
EMP-10240,John Wright,Male,57,Marketing,Marketing Specialist,2016-10-07,8.2,0.57,73798.14,4841.16,66,False,EMP-13940
EMP-10241,Karen Jackson,Female,40,IT,Software Engineer,2010-10-16,14.2,0.64,72655.39,5173.06,90,False,EMP-12193
EMP-10242,William Martin,Male,37,Sales,Sales Associate,2015-01-07,10.0,0.36,44701.65,2181.44,72,False,EMP-10550
EMP-10243,Kimberly Gonzalez,Other,29,Finance,Budget Analyst,2016-02-17,8.9,0.53,70274.41,4385.12,85,False,EMP-12169
EMP-10244,Mary Clark,Female,40,HR,HR Business Partner,2014-02-05,10.9,0.21,62598.57,2303.63,32,False,EMP-13958
EMP-10245,Mary Thomas,Female,57,Marketing,Marketing Specialist,2011-12-05,13.1,0.34,77598.16,3662.63,58,True,EMP-10561
EMP-10246,Timothy Martinez,Male,39,Marketing,Social Media Manager,2011-11-12,13.1,0.61,69608.72,4789.08,100,False,EMP-14935
EMP-10247,Mary Ramirez,Female,40,Sales,Account Executive,2017-03-22,7.8,0.34,56758.12,2678.98,70,False,EMP-13292
EMP-10248,Jeffrey Young,Male,46,Finance,Accountant,2018-07-20,6.5,0.56,70015.0,4536.97,49,False,EMP-11056
EMP-10249,Emily Lewis,Female,40,Sales,Sales Associate,2011-02-03,13.9,0.26,47197.86,1925.67,91,False,EMP-11238
EMP-10250,Donna Gonzalez,Female,41,IT,Senior DevOps Engineer,2012-07-04,12.5,0.43,112678.93,10479.14,74,True,EMP-11567
EMP-10251,Joshua Rodriguez,Male,54,Operations,Process Coordinator,2011-09-20,13.3,0.68,70391.03,5237.09,82,False,EMP-11512
EMP-10252,George Clark,Male,51,Finance,Budget Analyst,2013-07-10,11.5,0.32,69975.97,3190.9,60,False,EMP-10489
EMP-10253,Deborah Taylor,Female,53,Marketing,Social Media Manager,2012-11-02,12.2,0.35,74519.72,3576.95,85,False,EMP-11761
EMP-10254,Betty Allen,Female,42,Operations,Logistics Coordinator,2011-11-22,13.1,0.47,54156.74,3119.43,89,False,EMP-11824
EMP-10255,Laura Harris,Female,45,Operations,Operations Analyst,2015-09-30,9.3,0.34,47078.65,2222.11,94,True,EMP-11034
EMP-10256,William Taylor,Male,56,Operations,Operations Analyst,2012-08-25,12.4,0.23,62788.79,2411.09,46,False,EMP-10559
EMP-10257,Sandra Lewis,Female,47,Marketing,Senior Marketing Specialist,2012-03-18,12.8,0.43,84677.28,7874.99,97,False,EMP-11624
EMP-10258,Sharon Scott,Female,55,Marketing,Marketing Specialist,2011-10-03,13.2,0.2,72686.73,2616.72,68,False,EMP-14600
EMP-10259,Betty King,Female,58,Sales,Senior Account Executive,2012-12-23,12.0,0.52,76306.98,7783.31,80,False,EMP-13304
EMP-10260,Jennifer Wright,Female,32,Sales,Sales Executive,2011-01-30,13.9,0.28,57882.97,2454.24,71,False,EMP-10997
EMP-10261,Michael Jones,Male,53,IT,Senior Data Engineer,2011-08-31,13.3,0.75,80761.46,10095.18,107,False,EMP-11507
EMP-10262,Michelle White,Female,28,Operations,Administrative Assistant,2020-04-12,4.7,0.11,38724.17,1115.26,38,False,EMP-14081
EMP-10263,Linda Allen,Female,48,Sales,Sales Executive,2014-09-01,10.3,0.79,81031.91,6741.85,92,False,EMP-13335
EMP-10264,John Harris,Male,33,Operations,Operations Associate,2013-04-19,11.7,0.34,44867.79,2117.76,61,True,EMP-10707
EMP-10265,Donald Robinson,Male,59,Sales,Senior Account Executive,2015-10-07,9.2,0.63,79078.49,8935.87,105,True,EMP-13956
EMP-10266,Sarah Hernandez,Female,52,IT,Senior Software Engineer,2013-03-04,11.8,0.71,107723.78,13034.58,109,False,EMP-12170
EMP-10267,Linda Walker,Female,51,Operations,Process Coordinator,2015-05-25,9.6,0.66,53095.05,3865.32,101,False,EMP-13439
EMP-10268,Dorothy Wilson,Female,40,Operations,Operations Director,2012-01-08,13.0,0.67,177415.81,35571.87,90,False,EMP-11880
EMP-10269,Brian Williams,Male,51,HR,HR Coordinator,2016-12-03,8.1,0.6,36297.03,2468.2,66,False,EMP-14091
EMP-10270,Patricia Clark,Female,50,Sales,Senior Account Executive,2014-04-18,10.7,0.53,105615.91,10878.44,74,False,EMP-11413
EMP-10271,Margaret Thompson,Female,45,Sales,Account Executive,2016-04-10,8.7,0.58,65974.97,4380.74,79,False,EMP-13335
EMP-10272,James Hill,Male,58,Sales,Junior Sales Executive,2012-06-24,12.5,0.2,50850.14,1830.61,31,False,EMP-14088
EMP-10273,Joseph Lopez,Male,47,Operations,Operations Associate,2012-08-26,12.3,0.47,45554.27,2623.93,84,False,EMP-14958
EMP-10274,Amanda Harris,Female,47,Sales,Junior Sales Executive,2015-04-21,9.7,0.23,47407.19,1820.44,31,False,EMP-12383
EMP-10275,Brian Brown,Male,23,Marketing,Content Writer,2010-08-18,14.4,0.47,50576.59,2913.21,94,False,EMP-10105
EMP-10276,Nancy Lewis,Female,43,Sales,Sales Associate,2011-05-30,13.6,0.49,59739.55,3536.58,68,False,EMP-13436
EMP-10277,Patricia Nguyen,Female,59,Sales,Sales Director,2013-04-30,11.7,0.63,217940.21,42389.37,105,False,EMP-13130
EMP-10278,Jeffrey Taylor,Male,40,IT,IT Director,2013-06-29,11.5,0.37,212621.2,33062.6,53,False,EMP-13723
EMP-10279,Robert Gonzalez,Male,27,Marketing,Content Manager,2012-10-05,12.2,0.57,73782.51,4840.13,56,False,EMP-14867
EMP-10280,Anthony Clark,Male,56,Sales,Sales Executive,2010-12-29,14.0,0.41,72397.65,3822.6,99,False,EMP-10408
EMP-10281,Patricia Allen,Female,44,Sales,Account Executive,2013-12-09,11.1,0.61,62944.55,4330.59,108,False,EMP-12846
EMP-10282,Jacob Nguyen,Male,42,IT,IT Support Specialist,2012-11-04,12.2,0.53,55388.14,3456.22,98,False,EMP-10328
EMP-10283,Betty Lee,Female,38,Operations,Operations Analyst,2014-09-20,10.3,0.53,55193.8,3444.09,87,False,EMP-11484
EMP-10284,Mary Smith,Female,34,IT,QA Engineer,2012-02-13,12.9,0.33,80563.8,3738.16,69,False,EMP-14087
EMP-10285,Paul Ramirez,Male,58,HR,HR Specialist,2010-08-20,14.4,0.77,74919.18,6113.41,97,False,EMP-12030
EMP-10286,Rebecca Robinson,Female,31,Finance,Accounts Payable Specialist,2018-07-20,6.5,0.77,53295.5,4348.91,79,False,EMP-12729
EMP-10287,Deborah Jackson,Female,37,Operations,Operations Director,2015-01-01,10.0,0.69,145180.71,29544.27,90,False,EMP-12402
EMP-10288,Michael Thomas,Male,34,Sales,Business Development Executive,2012-07-11,12.5,0.36,85494.76,4172.14,48,False,EMP-10656
EMP-10289,Emily Hill,Female,33,HR,HR Business Partner,2011-04-14,13.7,0.72,53136.22,4123.37,111,False,EMP-11503
EMP-10290,Donald Garcia,Male,40,Operations,Operations Analyst,2015-06-26,9.5,0.7,72350.05,5498.6,79,False,EMP-12472
EMP-10291,Jason Jones,Male,30,Operations,Logistics Coordinator,2011-05-17,13.6,0.62,74771.75,5204.11,64,False,EMP-12204
EMP-10292,Deborah Perez,Female,26,Operations,Logistics Coordinator,2014-02-27,10.8,0.45,62387.45,3493.7,89,False,EMP-12326
EMP-10293,Steven Flores,Male,48,HR,HR Director,2011-07-24,13.4,0.4,162429.16,25988.67,78,False,EMP-14197
EMP-10294,Sandra Williams,Female,52,Operations,Process Coordinator,2012-09-07,12.3,0.78,53521.3,4410.16,77,False,EMP-11595
EMP-10295,Sarah Thompson,Female,49,Sales,Sales Associate,2011-08-15,13.4,0.48,60147.16,3512.59,52,False,EMP-14186
EMP-10296,Anthony Walker,Male,36,IT,Junior Software Engineer,2014-09-14,10.3,0.62,44724.84,3112.85,62,False,EMP-13427
EMP-10297,Thomas Anderson,Male,46,Operations,Senior Process Manager,2017-05-11,7.6,0.65,84110.82,9672.74,63,True,EMP-12815
EMP-10298,Sandra Torres,Female,31,IT,Engineering Manager,2013-10-06,11.2,0.79,136356.03,29793.79,87,False,EMP-11293
EMP-10299,Brian Jackson,Male,31,Sales,Senior Account Executive,2012-03-05,12.8,0.61,85932.73,9538.53,60,False,EMP-12694
EMP-10300,Thomas Smith,Male,60,HR,HR Business Partner,2014-08-06,10.4,0.17,54533.85,1832.34,47,True,EMP-10850
EMP-10301,Patricia Scott,Female,38,HR,Senior Recruiter,2014-01-06,11.0,0.51,67384.04,6805.79,71,False,EMP-13086
EMP-10302,Cynthia Rodriguez,Female,33,Marketing,Social Media Manager,2012-12-14,12.0,0.4,67438.41,3506.8,99,False,EMP-13167
EMP-10303,Betty Miller,Female,30,Marketing,Content Writer,2015-07-11,9.5,0.49,41112.28,2433.85,98,False,EMP-14646
EMP-10304,Daniel Allen,Male,27,Sales,Regional Sales Manager,2016-07-27,8.4,0.67,131017.48,26269.0,63,False,EMP-13517
EMP-10305,John Hernandez,Male,60,Sales,Sales Executive,2015-02-18,9.9,0.37,60795.02,3015.43,94,True,EMP-11561
EMP-10306,Richard Davis,Male,42,IT,QA Engineer,2012-12-05,12.1,0.48,82276.21,4804.93,94,False,EMP-13491
EMP-10307,Karen Ramirez,Female,36,Sales,Account Manager,2011-12-24,13.0,0.43,104137.45,17130.61,87,False,EMP-12937
EMP-10308,Joshua Johnson,Male,51,Sales,Sales Executive,2015-10-05,9.2,0.58,74623.78,4955.02,57,True,EMP-13752
EMP-10309,Joshua Davis,Male,53,Finance,Senior Financial Analyst,2010-12-11,14.1,0.55,106579.52,11190.85,76,False,EMP-14718
EMP-10310,Steven Nguyen,Male,50,HR,Recruiter,2012-06-03,12.6,0.55,62178.57,3979.43,78,False,EMP-11897
EMP-10311,Lisa Miller,Female,45,Sales,Sales Manager,2014-01-30,10.9,0.39,145525.57,23065.8,67,False,EMP-12176
EMP-10312,Charles Williams,Male,42,HR,HR Business Partner,2014-08-02,10.4,0.26,55529.34,2265.6,77,False,EMP-12601
EMP-10313,Anthony Wright,Male,35,IT,Junior Software Engineer,2016-01-12,9.0,0.36,55842.4,2725.11,70,False,EMP-14158
EMP-10314,Elizabeth Wright,Female,47,IT,Data Engineer,2015-03-05,9.8,0.29,74630.29,3224.03,70,True,EMP-13078
EMP-10315,Timothy Johnson,Male,59,Operations,Logistics Coordinator,2014-03-04,10.8,0.51,57087.3,3470.91,70,False,EMP-14048
EMP-10316,Mark Brown,Male,37,Operations,Logistics Coordinator,2015-02-07,9.9,0.21,54163.55,1993.22,87,False,EMP-10079
EMP-10317,Daniel Young,Male,51,Operations,Operations Analyst,2013-02-03,11.9,0.62,66274.63,4612.71,55,True,EMP-11502
EMP-10318,Laura Williams,Female,54,Sales,Chief Sales Officer,2016-09-10,8.3,0.72,355969.98,117470.09,111,False,
EMP-10319,Mary Scott,Female,28,Operations,Administrative Assistant,2013-10-30,11.2,0.46,50282.5,2856.05,100,False,EMP-14836
EMP-10320,Mark Martinez,Male,52,HR,Talent Acquisition Manager,2013-12-11,11.1,0.42,97026.14,15815.26,57,False,EMP-14224
EMP-10321,Linda Rodriguez,Female,45,IT,Data Engineer,2015-11-15,9.1,0.63,62855.44,4425.02,77,True,EMP-11606
EMP-10322,Ryan Perez,Male,37,Operations,Operations Associate,2013-03-06,11.8,0.51,49018.49,2980.32,88,False,EMP-11907
EMP-10323,Joseph Lopez,Male,42,HR,HR Director,2011-09-23,13.3,0.48,155221.03,26698.02,54,False,EMP-14054
EMP-10324,Cynthia Johnson,Female,51,Sales,Sales Executive,2014-05-16,10.6,0.48,58803.21,3434.11,65,False,EMP-11438
EMP-10325,Nancy Taylor,Female,40,Operations,Operations Manager,2018-08-17,6.4,0.21,89251.36,11736.55,58,False,EMP-14061
EMP-10326,Kevin Johnson,Male,43,HR,Recruitment Coordinator,2011-11-29,13.1,0.38,41031.28,2067.98,83,False,EMP-10808
EMP-10327,Joshua Davis,Male,36,HR,Recruitment Coordinator,2011-10-15,13.2,0.3,39155.17,1722.83,37,False,EMP-11391
EMP-10328,Donald Wright,Male,40,IT,Senior DevOps Engineer,2012-07-27,12.4,0.68,90206.23,10644.34,59,False,EMP-13886
EMP-10329,Sandra Young,Female,43,Sales,Senior Account Executive,2015-12-22,9.0,0.84,106925.71,14328.05,72,False,EMP-14034
EMP-10330,Joseph Robinson,Male,27,HR,HR Specialist,2011-02-16,13.9,0.51,67935.56,4130.48,67,False,EMP-14059
EMP-10331,Robert Allen,Male,53,Sales,Account Manager,2018-06-24,6.5,0.52,125095.56,22267.01,79,False,EMP-12083
EMP-10332,Paul Garcia,Male,45,Operations,Process Coordinator,2018-05-08,6.7,0.29,58015.73,2506.28,41,False,EMP-11530
EMP-10333,Anthony Moore,Male,23,IT,Engineering Manager,2016-12-17,8.0,0.79,105928.62,23145.4,89,True,EMP-10437
EMP-10334,Michael Jackson,Male,43,Sales,Senior Sales Executive,2013-05-10,11.6,0.26,76373.29,5804.37,46,False,EMP-14034
EMP-10335,George Davis,Male,36,Sales,Regional Sales Manager,2010-10-11,14.2,0.55,113213.92,20661.54,92,False,EMP-13747
EMP-10336,Ashley Davis,Female,52,Marketing,Content Writer,2013-06-18,11.5,0.65,49785.92,3584.59,72,False,EMP-10117
EMP-10337,Daniel Thomas,Male,40,Operations,Operations Director,2012-01-17,13.0,0.66,140870.89,28033.31,54,False,EMP-12875
EMP-10338,Deborah Wright,Female,46,Operations,Process Coordinator,2012-09-25,12.3,0.69,73273.72,5510.18,96,False,EMP-11870
EMP-10339,Ashley Lewis,Female,46,Marketing,Marketing Specialist,2014-07-07,10.5,0.29,65092.38,2811.99,85,True,EMP-10960
EMP-10340,Mark Young,Male,31,Marketing,Content Writer,2016-01-05,9.0,0.26,39404.02,1607.68,49,False,EMP-11450
EMP-10341,Barbara Williams,Female,43,Sales,Account Executive,2012-09-17,12.3,0.61,57229.19,3937.37,55,False,EMP-11314
EMP-10342,Mark Allen,Male,43,Sales,Senior Sales Executive,2016-08-19,8.4,0.45,94577.67,8984.88,93,True,EMP-13431
EMP-10343,Jacob King,Male,53,IT,IT Manager,2016-11-01,8.2,0.43,104345.27,17164.8,72,False,EMP-12556
EMP-10344,Patricia Lee,Female,37,Finance,Financial Analyst,2015-04-20,9.7,0.39,63498.12,3251.1,50,False,EMP-13870
EMP-10345,Dorothy Johnson,Female,56,Sales,Sales Executive,2012-08-21,12.4,0.49,65105.24,3854.23,47,False,EMP-13214
EMP-10346,Sandra Nguyen,Female,56,Sales,Junior Sales Executive,2012-07-02,12.5,0.57,58192.28,3817.41,64,False,EMP-14987
EMP-10347,Nancy Brown,Female,51,HR,HR Coordinator,2015-02-15,9.9,0.3,41473.17,1824.82,46,False,EMP-11653
EMP-10348,John Williams,Other,35,Operations,Senior Process Manager,2014-09-09,10.3,0.56,74944.59,7944.13,99,False,EMP-11105
EMP-10349,Charles Jackson,Male,46,IT,Junior Software Engineer,2013-09-10,11.3,0.37,53336.34,2645.48,72,False,EMP-10250
EMP-10350,Jason Garcia,Male,41,HR,HR Specialist,2015-02-15,9.9,0.29,58316.13,2519.26,40,False,EMP-13059
EMP-10351,Kevin Johnson,Male,53,IT,Junior Software Engineer,2016-03-31,8.8,0.37,51124.42,2535.77,57,False,EMP-14318
EMP-10352,Mary Martin,Other,48,Operations,Operations Associate,2019-04-15,5.7,0.15,38375.82,1228.03,70,False,EMP-10774
EMP-10353,Dorothy Sanchez,Female,43,Operations,Administrative Assistant,2010-10-27,14.2,0.38,49218.59,2480.62,57,False,EMP-14442
EMP-10354,Robert Johnson,Male,30,Sales,Senior Sales Executive,2011-11-20,13.1,0.7,83452.16,10014.26,98,False,EMP-11327
EMP-10355,Daniel Garcia,Male,50,Operations,Chief Operating Officer,2015-05-23,9.6,0.82,295110.57,104764.25,80,False,
EMP-10356,Deborah Lopez,Female,30,Operations,Administrative Assistant,2013-02-14,11.9,0.43,51902.72,2823.51,63,False,EMP-11578
EMP-10357,Richard Clark,Male,40,Finance,Accounts Payable Specialist,2013-02-27,11.8,0.41,55773.54,2944.84,82,False,EMP-11383
EMP-10358,Emily Harris,Female,28,IT,Senior Software Engineer,2016-12-27,8.0,0.66,104206.22,12087.92,81,False,EMP-14520
EMP-10359,Laura Walker,Female,39,Operations,Logistics Coordinator,2012-11-09,12.1,0.46,71318.91,4050.91,76,False,EMP-13778
EMP-10360,Edward Wilson,Male,40,Marketing,Content Manager,2012-10-03,12.2,0.52,58270.16,3589.44,62,False,EMP-11864
EMP-10361,Charles Jones,Male,47,Sales,Business Development Executive,2013-01-14,12.0,0.83,76228.17,6586.11,72,False,EMP-11666
EMP-10362,Charles Davis,Other,54,IT,Data Engineer,2013-02-13,11.9,0.47,75291.06,4336.77,90,False,EMP-11112
EMP-10363,Stephanie Thomas,Female,58,Sales,Sales Executive,2013-03-26,11.8,0.53,66398.73,4143.28,52,False,EMP-13898
EMP-10364,Paul Jones,Male,37,Operations,Senior Process Manager,2010-04-29,14.7,0.29,71434.29,5643.31,67,True,EMP-14431
EMP-10365,Nancy Gonzalez,Female,31,IT,Junior Software Engineer,2014-04-23,10.7,0.36,52195.53,2547.14,91,False,EMP-10756
EMP-10366,Jason Flores,Male,37,IT,IT Manager,2013-04-09,11.7,0.61,153908.37,29473.45,85,False,EMP-12556
EMP-10367,Barbara Garcia,Female,32,IT,Data Engineer,2015-07-02,9.5,0.76,60033.45,4850.7,116,False,EMP-10496
EMP-10368,Elizabeth Nguyen,Female,32,Sales,Account Executive,2012-02-20,12.9,0.38,79146.51,3988.98,65,False,EMP-13155
EMP-10369,Emily Torres,Female,25,Sales,VP of Sales,2018-07-16,6.5,0.63,208067.91,63980.88,65,False,EMP-10391
EMP-10370,Paul Wright,Male,41,IT,DevOps Manager,2011-12-04,13.1,0.78,135658.29,29437.85,60,False,EMP-10755
EMP-10371,Daniel Taylor,Male,32,HR,Talent Acquisition Manager,2017-01-22,7.9,0.64,115435.94,22625.44,93,False,EMP-11541
EMP-10372,Timothy Rodriguez,Male,53,IT,Junior Software Engineer,2014-02-12,10.9,0.34,57862.98,2731.13,71,False,EMP-14597
EMP-10373,Cynthia Anderson,Female,24,Sales,Business Development Executive,2016-07-23,8.4,0.56,80818.65,5237.05,99,False,EMP-12431
EMP-10374,Andrew Flores,Male,39,Operations,Operations Director,2015-03-06,9.8,0.64,183975.57,36059.21,52,False,EMP-12595
EMP-10375,Richard Martin,Male,43,HR,Recruiter,2013-04-02,11.7,0.49,67665.45,4005.79,96,False,EMP-13764
EMP-10376,Paul Lewis,Male,52,Sales,Senior Account Executive,2013-09-08,11.3,0.67,73680.26,8620.59,87,False,EMP-13672
EMP-10377,Carol Smith,Female,54,HR,Senior HR Business Partner,2014-01-20,10.9,0.54,76446.93,7950.48,74,False,EMP-11897
EMP-10378,Brian Allen,Male,45,Marketing,VP of Marketing,2011-05-18,13.6,0.62,268172.69,81792.67,94,True,EMP-12951
EMP-10379,Anthony Harris,Male,35,Operations,Supply Chain Manager,2011-01-30,13.9,0.47,123713.66,21093.18,99,False,EMP-14431
EMP-10380,Patricia Martin,Female,37,Finance,Financial Analyst,2016-04-07,8.7,0.31,68915.66,3087.42,56,False,EMP-12549
EMP-10381,Patricia Jackson,Female,37,Marketing,Marketing Coordinator,2013-04-16,11.7,0.39,47104.89,2411.77,83,False,EMP-12927
EMP-10382,John Moore,Male,49,Sales,Account Executive,2019-09-25,5.3,0.66,66592.58,4847.94,101,False,EMP-11168
EMP-10383,Jessica Martin,Female,31,Sales,Sales Associate,2012-12-11,12.1,0.37,56357.44,2795.33,56,False,EMP-12383
EMP-10384,Cynthia White,Female,50,Marketing,Marketing Manager,2015-02-08,9.9,0.57,115984.44,21515.11,72,False,EMP-12240
EMP-10385,Amanda Johnson,Female,55,IT,Senior Data Engineer,2014-11-19,10.1,0.71,90699.31,10974.62,94,False,EMP-12828
